2770	1673
2771	1677
2771	1681
2772	1684
2773	1688
2774	1692
2775	1699
2777	1703
2778	1707
2778	1710
2778	1714
2778	1718
2779	1722
2780	1725
2780	1729
2781	1733
2781	1736
2781	1740
2782	1744
2784	1748
2785	1751
2785	1755
2785	1759
2786	1763
2788	1766
2788	1770
2789	1774
2790	1778
2790	1782
2791	1785
2791	1789
2792	1793
2794	1797
2795	1800
2796	1804
2795	1808
2795	1812
2796	1815
2797	1819
2799	1823
2800	1827
2800	1831
2801	1835
2801	1838
2802	1842
2802	1846
2802	1850
2803	1853
2805	1857
2806	1861
2807	1865
2807	1869
2807	1873
2808	1876
2809	1880
2809	1884
2810	1888
2810	1892
2812	1896
2811	1899
2811	1903
2813	1907
2814	1911
2816	1915
2817	1919
2818	1923
2819	1926
2819	1930
2820	1934
2819	1938
2821	1942
2821	1946
2821	1949
2822	1953
2822	1957
2822	1961
2823	1965
2823	1969
2824	1973
2826	1977
2826	1980
2826	1984
2826	1988
2826	1992
2826	1996
2827	2000
2828	2004
2828	2008
2830	2012
2830	2015
2829	2019
2830	2023
2831	2027
2832	2031
2833	2035
2834	2039
2834	2043
2835	2047
2835	2051
2836	2055
2837	2059
2837	2062
2838	2066
2838	2070
2838	2074
2839	2078
2840	2082
2841	2086
2840	2090
2842	2094
2842	2098
2842	2102
2842	2106
2844	2110
2844	2114
2846	2118
2844	2122
2843	2125
2843	2129
2845	2133
2845	2137
2845	2141
2845	2145
2847	2149
2854	2154
2857	2159
2858	2163
2858	2167
2858	2171
2858	2175
2859	2179
2860	2183
2859	2187
2858	2190
2858	2194
2858	2198
2858	2202
2859	2206
2859	2210
2860	2214
2860	2218
2861	2222
2861	2226
2862	2231
2862	2235
2862	2239
2862	2243
2862	2247
2864	2251
2863	2255
2862	2258
2862	2262
2863	2266
2862	2270
2863	2275
2863	2279
2863	2283
2865	2287
2865	2291
2865	2295
2865	2299
2865	2303
2865	2307
2864	2311
2864	2315
2864	2319
2864	2323
2864	2327
2865	2331
2868	2336
2867	2339
2866	2343
2866	2347
2866	2351
2867	2356
2867	2360
2867	2364
2867	2368
2868	2372
2867	2376
2866	2380
2866	2384
2867	2388
2867	2392
2870	2397
2871	2401
2871	2405
2871	2409
2871	2413
2871	2417
2870	2421
2870	2425
2870	2429
2868	2433
2868	2437
2869	2441
2869	2446
2870	2450
2872	2455
2872	2459
2871	2462
2871	2467
2870	2470
2870	2475
2871	2479
2872	2484
2873	2488
2873	2492
2873	2496
2873	2500
2874	2505
2874	2509
2875	2513
2875	2517
2875	2522
2874	2525
2874	2530
2875	2534
2875	2538
2876	2543
2875	2547
2876	2551
2875	2555
2875	2559
2874	2563
2874	2567
2873	2571
2875	2576
2877	2581
2878	2585
2878	2589
2879	2594
2879	2598
2880	2602
2881	2607
2881	2611
2881	2616
2880	2620
2880	2624
2879	2628
2879	2632
2879	2636
2879	2641
2879	2645
2878	2649
2878	2653
2877	2657
2877	2661
2877	2666
2877	2670
2877	2674
2877	2678
2878	2683
2878	2687
2878	2691
2879	2696
2879	2700
2879	2705
2878	2709
2879	2713
2879	2718
2880	2722
2880	2727
2879	2731
2879	2735
2879	2739
2879	2744
2878	2748
2879	2752
2878	2757
2878	2761
2878	2765
2878	2770
2879	2774
2880	2779
2879	2783
2879	2787
2878	2792
2879	2796
2879	2801
2881	2806
2880	2810
2879	2814
2880	2819
2879	2823
2879	2827
2878	2831
2879	2836
2882	2842
2880	2845
2880	2850
2879	2854
2879	2858
2879	2863
2877	2866
2878	2871
2877	2875
2875	2879
2876	2884
2876	2888
2875	2893
2876	2898
2877	2902
2878	2907
2876	2911
2876	2915
2876	2920
2876	2925
2875	2929
2876	2933
2876	2938
2875	2942
2875	2947
2875	2951
2875	2956
2874	2960
2873	2964
2874	2969
2875	2974
2874	2978
2873	2982
2872	2987
2871	2991
2871	2995
2870	2999
2871	3005
2870	3009
2869	3013
2869	3018
2869	3022
2869	3027
2868	3031
2870	3036
2870	3041
2869	3045
2867	3049
2866	3053
2866	3058
2866	3063
2866	3067
2866	3072
2866	3077
2866	3082
2865	3086
2864	3090
2863	3094
2864	3100
2864	3104
2864	3109
2864	3114
2864	3118
2863	3123
2863	3127
2862	3132
2861	3136
2860	3140
2860	3145
2860	3150
2860	3154
2860	3159
2862	3165
2863	3170
2864	3176
2862	3180
2844	3175
2818	3167
2808	3166
2803	3169
2800	3172
2797	3175
2795	3179
2794	3183
2794	3188
2801	3196
2829	3216
2852	3233
2857	3240
2858	3246
2857	3250
2857	3255
2857	3260
2856	3264
2856	3269
2855	3274
2855	3278
2855	3284
2854	3288
2853	3292
2851	3297
2851	3301
2850	3306
2849	3310
2848	3315
2848	3319
2847	3324
2846	3329
2847	3334
2846	3339
2846	3343
2845	3348
2844	3353
2844	3357
2843	3362
2843	3367
2841	3371
2840	3376
2840	3380
2843	3387
2842	3392
2842	3397
2843	3403
2842	3408
2841	3412
2839	3416
2838	3420
2838	3425
2837	3430
2836	3435
2836	3440
2835	3445
2834	3449
2833	3454
2833	3459
2833	3464
2832	3469
2832	3474
2831	3478
2831	3484
2830	3489
2830	3494
2829	3498
2828	3503
2828	3508
2826	3512
2825	3517
2823	3521
2824	3527
2824	3532
2824	3538
2822	3542
2820	3545
2819	3550
2818	3555
2817	3560
2816	3565
2816	3570
2815	3575
2815	3580
2814	3585
2812	3589
2812	3594
2812	3600
2812	3605
2811	3610
2810	3615
2809	3619
2808	3624
2808	3630
2807	3635
2806	3640
2806	3645
2805	3650
2804	3654
2803	3659
2802	3664
2802	3669
2803	3676
2802	3681
2801	3686
2801	3691
2800	3696
2799	3701
2799	3707
2798	3711
2798	3717
2796	3721
2795	3726
2794	3731
2792	3735
2791	3740
2791	3746
2792	3752
2791	3757
2790	3762
2789	3767
2788	3772
2787	3777
2786	3783
2785	3787
2784	3792
2782	3797
2781	3802
2780	3807
2780	3813
2780	3818
2779	3824
2783	3832
2782	3837
2781	3843
2780	3848
2779	3853
2778	3858
2776	3862
2774	3867
2774	3872
2773	3878
2772	3883
2771	3888
2769	3893
2767	3897
2768	3903
2766	3908
2765	3913
2764	3918
2762	3923
2761	3928
2760	3933
2758	3938
2758	3943
2756	3948
2753	3952
2746	3952
2736	3951
2730	3952
2715	3945
2709	3946
2703	3947
2701	3952
2702	3959
2699	3963
2697	3967
2702	3977
2714	3993
2727	4010
2734	4022
2733	4027
2731	4032
2730	4037
2727	4042
2725	4046
2725	4052
2723	4056
2722	4062
2720	4066
2718	4071
2716	4076
2714	4080
2712	4085
2711	4090
2709	4095
2707	4100
2705	4105
2703	4109
2703	4115
2703	4122
2704	4129
2701	4133
2699	4138
2697	4142
2695	4147
2692	4151
2690	4155
2687	4160
2684	4163
2682	4168
2680	4173
2679	4178
2677	4183
2675	4188
2672	4191
2670	4196
2667	4200
2665	4205
2663	4210
2660	4214
2658	4218
2655	4222
2653	4227
2651	4232
2649	4237
2647	4242
2645	4246
2643	4251
2639	4254
2636	4258
2636	4265
2338	4042
2335	4044
2331	4047
2601	4320
2598	4323
2576	4308
2572	4312
2571	4317
2570	4323
2568	4328
2566	4333
2562	4336
2559	4340
2557	4345
2556	4351
2568	4370
2565	4374
2562	4378
2550	4373
2552	4382
2550	4387
2549	4392
2547	4398
2546	4404
2543	4408
2540	4411
2537	4416
2534	4420
2532	4424
2529	4428
2526	4432
2523	4437
2521	4441
2518	4446
2515	4450
2513	4455
2510	4459
2507	4463
2505	4468
2503	4473
2501	4478
2498	4482
2494	4485
2490	4489
2487	4492
2484	4496
2481	4500
2479	4506
2476	4510
2473	4514
2469	4517
2466	4521
2463	4525
2460	4529
2457	4533
2454	4538
2450	4541
2447	4545
2445	4550
2442	4554
2438	4558
2435	4562
2432	4566
2429	4570
2427	4575
2423	4578
2420	4582
2417	4586
2414	4591
2412	4595
2408	4599
2405	4603
2402	4607
2398	4611
2394	4614
2392	4619
2389	4623
2384	4625
2370	4616
2366	4618
2363	4622
2359	4626
2357	4631
2356	4638
2357	4647
2354	4651
2350	4654
2346	4657
2343	4662
2339	4665
2335	4667
2331	4670
2327	4673
2323	4676
2319	4680
2314	4682
2311	4685
2307	4689
2305	4694
2302	4698
2298	4701
2294	4704
2290	4708
2287	4711
2283	4715
2279	4718
2276	4722
2272	4725
2269	4730
2266	4735
2263	4738
2259	4741
2256	4745
2254	4752
2253	4758
2250	4763
2249	4769
2249	4778
2249	4787
2247	4793
2245	4798
2242	4802
2238	4805
2235	4811
2232	4815
2228	4818
2223	4820
2216	4819
2211	4821
2207	4824
2203	4827
2199	4831
2196	4834
2192	4837
2188	4840
2184	4844
2181	4848
2177	4851
2173	4855
2170	4859
2167	4864
2163	4866
2159	4869
2154	4872
2150	4875
2147	4879
2142	4881
2138	4885
2135	4889
2132	4893
2127	4896
2124	4899
2120	4902
2117	4908
2113	4911
2109	4914
2106	4918
2102	4922
2098	4925
2094	4928
2090	4932
2087	4935
2083	4939
2079	4943
2074	4945
2071	4948
2067	4952
2064	4956
2060	4960
2056	4964
2051	4966
2048	4969
2044	4973
2040	4976
2036	4979
2032	4982
2027	4984
2023	4987
2020	4992
2016	4995
2012	4998
2003	4994
1997	4994
1992	4995
1988	4999
1985	5003
1981	5007
1978	5012
1974	5015
1969	5017
1966	5022
1965	5029
1964	5038
1961	5042
1956	5045
1952	5048
1948	5051
1944	5055
1940	5058
1936	5062
1932	5064
1927	5066
1923	5069
1919	5072
1915	5075
1910	5078
1906	5082
1901	5083
1896	5085
1892	5088
1888	5091
1885	5095
1881	5100
1878	5104
1874	5107
1870	5111
1866	5115
1862	5117
1857	5120
1852	5121
1847	5123
1843	5127
1840	5131
1835	5133
1830	5135
1826	5137
1822	5141
1818	5145
1814	5147
1809	5150
1805	5153
1800	5156
1796	5158
1791	5161
1784	5159
1777	5155
1770	5154
1765	5155
1761	5158
1756	5160
1752	5162
1749	5168
1750	5182
1746	5185
1742	5189
1738	5192
1733	5194
1728	5195
1723	5196
1718	5199
1714	5202
1710	5205
1705	5207
1700	5208
1696	5211
1692	5214
1687	5218
1683	5221
1679	5223
1674	5225
1669	5228
1665	5230
1660	5232
1656	5235
1651	5238
1647	5240
1641	5241
1637	5244
1633	5247
1628	5249
1623	5250
1618	5251
1613	5254
1609	5257
1605	5261
1600	5262
1596	5265
1591	5267
1586	5269
1582	5272
1577	5274
1572	5275
1565	5272
1557	5268
1549	5263
1542	5259
1536	5257
1530	5258
1525	5259
1520	5260
1515	5262
1510	5263
1505	5264
1500	5265
1496	5268
1491	5271
1487	5273
1482	5274
1477	5276
1472	5278
1467	5280
1461	5279
1457	5281
1453	5285
1448	5288
1444	5290
1439	5292
1435	5295
1431	5299
1428	5305
1425	5310
1422	5318
1419	5324
1415	5327
1411	5331
1406	5332
1400	5330
1394	5330
1387	5328
1381	5326
1375	5325
1368	5321
1362	5319
1356	5318
1350	5317
1344	5316
1339	5316
1333	5315
1328	5316
1323	5317
1317	5316
1312	5316
1307	5319
1302	5320
1298	5323
1293	5324
1288	5324
1282	5324
1277	5325
1272	5326
1267	5328
1262	5329
1258	5331
1253	5334
1249	5336
1244	5338
1241	5346
1243	5364
1245	5388
1246	5404
1244	5414
1239	5416
1235	5419
1230	5421
1225	5422
1220	5424
1215	5425
1210	5426
1205	5429
1201	5432
1196	5433
1191	5435
1186	5437
1181	5438
1176	5440
1172	5442
1167	5444
1162	5446
1157	5447
1152	5448
1147	5450
1142	5451
1137	5453
1132	5454
1127	5457
1123	5460
1118	5462
1113	5463
1109	5467
1105	5472
1100	5474
1095	5474
1090	5476
1085	5478
1081	5482
1076	5483
1071	5485
1066	5486
1061	5488
1056	5488
1051	5491
1045	5490
1038	5483
1026	5460
1031	5495
1001	5411
995	5408
989	5404
983	5401
977	5401
973	5403
968	5405
963	5407
960	5413
955	5415
952	5425
955	5452
959	5487
959	5509
956	5515
951	5517
945	5517
940	5518
935	5521
930	5522
925	5521
920	5522
915	5524
910	5525
905	5527
900	5527
895	5528
890	5530
885	5530
879	5532
874	5533
870	5535
864	5535
859	5536
854	5536
849	5537
844	5539
839	5539
833	5540
829	5542
824	5544
819	5545
814	5545
809	5547
804	5549
799	5550
794	5551
788	5552
783	5553
779	5555
773	5555
768	5557
763	5558
759	5560
754	5562
749	5564
743	5564
738	5565
733	5566
728	5567
723	5568
718	5569
713	5570
708	5572
703	5573
698	5575
693	5577
688	5578
683	5578
678	5579
673	5580
667	5581
663	5583
658	5585
652	5585
647	5586
642	5585
637	5586
611	5469
605	5466
600	5465
595	5465
589	5465
582	5452
576	5446
571	5446
567	5450
563	5459
559	5464
554	5466
549	5467
565	5599
