2562	1661
2563	1664
2564	1668
2564	1671
2564	1674
2564	1678
2565	1685
2565	1688
2566	1692
2566	1695
2566	1699
2565	1702
2565	1705
2565	1709
2566	1712
2567	1716
2568	1719
2568	1723
2568	1726
2567	1730
2568	1733
2568	1736
2569	1740
2569	1743
2570	1747
2571	1750
2572	1754
2572	1757
2571	1761
2570	1764
2570	1768
2570	1771
2571	1774
2571	1778
2572	1781
2573	1785
2573	1788
2574	1792
2574	1795
2575	1799
2575	1802
2575	1806
2574	1809
2574	1813
2575	1816
2575	1820
2575	1823
2576	1827
2578	1830
2572	1833
2570	1837
2570	1840
2573	1844
2578	1848
2579	1851
2575	1854
2574	1858
2573	1861
2574	1865
2574	1868
2576	1872
2577	1875
2576	1879
2576	1882
2579	1886
2582	1890
2581	1893
2579	1896
2579	1900
2579	1903
2577	1907
2578	1910
2580	1914
2579	1917
2579	1921
2580	1924
2582	1928
2583	1932
2584	1935
2584	1939
2584	1942
2585	1946
2585	1949
2584	1953
2584	1956
2583	1960
2585	1963
2586	1967
2586	1970
2587	1974
2585	1977
2585	1981
2586	1984
2588	1988
2590	1992
2588	1995
2588	1999
2588	2002
2587	2006
2589	2009
2588	2013
2588	2016
2587	2020
2587	2023
2588	2027
2589	2031
2589	2034
2589	2038
2590	2041
2590	2045
2590	2048
2591	2052
2592	2056
2592	2059
2592	2063
2591	2066
2591	2070
2591	2073
2593	2077
2593	2081
2595	2085
2598	2089
2598	2092
2599	2096
2601	2100
2601	2103
2599	2107
2597	2110
2596	2113
2598	2117
2599	2121
2600	2125
2602	2129
2603	2132
2604	2136
2605	2140
2604	2143
2604	2147
2602	2150
2602	2154
2604	2158
2605	2162
2607	2165
2608	2169
2607	2173
2607	2176
2606	2180
2605	2183
2605	2187
2606	2191
2604	2194
2604	2197
2607	2202
2608	2206
2606	2209
2605	2212
2603	2215
2604	2219
2608	2224
2610	2228
2609	2231
2609	2235
2610	2239
2609	2242
2608	2246
2607	2249
2607	2253
2607	2256
2606	2260
2607	2264
2608	2268
2609	2271
2608	2275
2615	2280
2613	2283
2613	2287
2614	2291
2614	2295
2614	2298
2612	2302
2609	2305
2610	2308
2610	2312
2611	2316
2609	2319
2607	2323
2607	2326
2609	2330
2610	2334
2612	2338
2613	2342
2614	2346
2612	2350
2611	2353
2612	2357
2612	2361
2612	2365
2613	2369
2614	2373
2613	2376
2611	2379
2612	2383
2613	2387
2612	2391
2607	2393
2604	2396
2607	2401
2610	2405
2612	2410
2611	2413
2610	2417
2610	2420
2612	2425
2615	2429
2615	2433
2613	2436
2613	2440
2616	2445
2615	2448
2613	2452
2612	2455
2611	2459
2610	2462
2608	2465
2608	2469
2609	2473
2606	2476
2600	2478
2601	2482
2609	2488
2608	2492
2606	2495
2605	2498
2605	2502
2603	2505
2603	2510
2605	2514
2607	2518
2606	2522
2606	2526
2607	2530
2606	2533
2607	2538
2609	2542
2608	2546
2608	2549
2608	2553
2609	2558
2609	2561
2609	2565
2609	2569
2609	2573
2610	2577
2611	2581
2610	2585
2610	2589
2611	2593
2612	2597
2612	2601
2613	2606
2613	2609
2612	2613
2612	2617
2613	2621
2614	2625
2614	2630
2613	2633
2613	2637
2611	2640
2611	2644
2611	2648
2610	2652
2611	2656
2610	2660
2609	2664
2608	2667
2607	2671
2606	2674
2608	2679
2608	2683
2607	2687
2607	2690
2607	2695
2606	2698
2607	2702
2608	2707
2609	2711
2608	2715
2609	2719
2607	2723
2607	2727
2607	2731
2609	2735
2609	2740
2609	2744
2607	2747
2607	2751
2607	2755
2607	2759
2606	2763
2607	2767
2607	2771
2606	2775
2606	2779
2606	2783
2604	2786
2603	2790
2602	2794
2602	2798
2602	2802
2603	2806
2602	2810
2602	2814
2603	2819
2602	2823
2601	2826
2600	2830
2603	2835
2604	2840
2604	2844
2601	2847
2600	2851
2600	2855
2601	2860
2602	2864
2602	2868
2603	2873
2603	2877
2603	2881
2603	2885
2603	2890
2604	2894
2606	2900
2608	2905
2608	2909
2605	2912
2605	2916
2604	2920
2605	2924
2604	2928
2602	2931
2599	2934
2601	2940
2604	2945
2607	2951
2608	2956
2607	2960
2608	2964
2607	2968
2607	2973
2607	2977
2606	2980
2604	2984
2602	2987
2602	2991
2603	2996
2604	3001
2603	3005
2601	3008
2602	3013
2604	3019
2606	3024
2608	3030
2607	3033
2605	3037
2604	3041
2606	3046
2609	3052
2613	3058
2614	3063
2613	3067
2613	3072
2613	3076
2613	3080
2612	3084
2611	3088
2610	3092
2612	3098
2612	3103
2612	3107
2613	3112
2610	3115
2607	3118
2605	3122
2579	3112
2563	3108
2558	3109
2553	3111
2548	3113
2543	3115
2541	3117
2538	3120
2536	3124
2536	3128
2537	3134
2612	3180
2618	3188
2609	3187
2612	3194
2614	3199
2613	3203
2611	3207
2611	3211
2610	3216
2612	3221
2612	3226
2613	3231
2613	3236
2615	3242
2616	3247
2615	3251
2615	3256
2614	3260
2611	3263
2612	3268
2612	3273
2611	3277
2610	3281
2609	3285
2608	3290
2607	3294
2605	3298
2605	3303
2605	3307
2605	3312
2605	3317
2605	3321
2604	3326
2604	3330
2602	3334
2603	3339
2603	3344
2603	3349
2603	3354
2603	3359
2602	3363
2599	3366
2598	3371
2600	3376
2599	3381
2599	3386
2598	3390
2598	3395
2597	3399
2595	3403
2594	3407
2595	3413
2594	3417
2593	3422
2591	3425
2589	3429
2590	3435
2588	3438
2587	3442
2588	3448
2587	3452
2586	3456
2584	3461
2583	3465
2584	3470
2583	3475
2582	3479
2581	3483
2581	3489
2578	3492
2576	3495
2574	3500
2575	3505
2575	3510
2575	3515
2573	3519
2572	3523
2572	3529
2573	3535
2572	3539
2571	3543
2569	3547
2567	3551
2566	3555
2566	3560
2565	3565
2565	3570
2565	3575
2564	3580
2562	3584
2561	3588
2560	3593
2559	3597
2558	3602
2557	3607
2556	3611
2555	3616
2554	3620
2554	3625
2551	3628
2550	3633
2551	3639
2549	3643
2547	3647
2545	3651
2544	3655
2543	3660
2541	3664
2540	3668
2538	3672
2536	3676
2534	3680
2533	3684
2532	3689
2530	3693
2532	3700
2531	3705
2529	3709
2526	3712
2524	3716
2522	3720
2520	3723
2520	3729
2521	3736
2520	3740
2516	3742
2516	3748
2517	3754
2516	3759
2515	3764
2513	3768
2511	3772
2509	3776
2508	3781
2508	3786
2507	3791
2505	3795
2502	3798
2500	3802
2498	3806
2497	3811
2496	3816
2496	3822
2494	3826
2492	3830
2493	3836
2492	3841
2492	3846
2490	3851
2488	3855
2486	3859
2485	3864
2484	3869
2484	3875
2482	3879
2480	3883
2479	3888
2477	3892
2474	3895
2472	3899
2470	3903
2468	3907
2466	3911
2460	3912
2455	3914
2451	3916
2446	3917
2441	3919
2440	3924
2444	3933
2457	3951
2463	3962
2462	3968
2463	3974
2466	3983
2467	3990
2465	3994
2465	4000
2464	4006
2462	4010
2460	4014
2458	4018
2456	4023
2454	4027
2451	4030
2449	4035
2446	4038
2442	4041
2439	4044
2437	4048
2443	4060
2442	4065
2439	4069
2437	4073
2435	4078
2432	4081
2430	4085
2429	4090
2427	4095
2425	4099
2423	4103
2420	4107
2418	4111
2418	4117
2417	4123
2415	4128
2415	4134
2413	4139
2413	4145
2410	4149
2408	4153
2406	4157
2404	4162
2402	4167
2400	4171
2399	4176
2397	4181
2393	4184
2390	4186
2390	4194
2389	4199
2387	4204
2384	4207
2382	4212
2380	4216
2378	4221
2376	4225
2118	3968
2112	3968
2109	3971
2095	3962
2082	3954
2093	3972
2107	3993
2105	3997
2101	3999
2100	4004
2097	4006
2365	4302
2363	4306
2355	4305
2347	4303
2345	4307
2343	4312
2339	4315
2336	4318
2332	4321
2328	4323
2323	4325
2321	4329
2319	4334
2315	4337
2313	4342
2310	4345
2308	4350
2306	4355
2304	4360
2303	4365
2301	4371
2299	4375
2295	4378
2292	4381
2289	4385
2284	4386
2279	4388
2276	4391
2277	4400
2276	4407
2274	4411
2271	4415
2271	4422
2269	4426
2266	4430
2263	4434
2261	4439
2259	4444
2256	4448
2253	4452
2252	4458
2251	4464
2247	4467
2242	4468
2238	4471
2236	4476
2233	4480
2231	4484
2228	4489
2226	4494
2225	4499
2222	4503
2218	4506
2215	4511
2216	4518
2212	4521
2208	4524
2204	4527
2200	4529
2198	4534
2196	4540
2194	4545
2190	4548
2186	4550
2182	4553
2178	4556
2174	4559
2172	4563
2169	4568
2168	4574
2165	4577
2162	4581
2158	4585
2156	4589
2153	4593
2149	4596
2146	4600
2143	4604
2140	4609
2137	4612
2134	4617
2131	4620
2129	4625
2125	4629
2123	4633
2120	4637
2117	4641
2113	4644
2109	4647
2106	4650
2103	4655
2100	4659
2096	4662
2094	4667
2091	4671
2088	4676
2086	4681
2083	4684
2079	4688
2075	4691
2072	4694
2069	4699
2065	4702
2060	4702
2056	4705
2053	4709
2049	4713
2047	4717
2043	4720
2040	4724
2037	4729
2036	4736
2035	4743
2031	4745
2028	4750
2024	4752
2018	4753
2014	4755
2010	4759
2008	4764
2006	4769
2001	4771
1998	4775
1995	4779
1991	4782
1987	4785
1985	4790
1981	4794
1975	4793
1972	4798
1969	4802
1965	4805
1962	4809
1960	4815
1956	4818
1952	4820
1947	4822
1944	4826
1940	4830
1936	4832
1933	4836
1931	4842
1928	4847
1925	4851
1920	4853
1916	4856
1913	4860
1912	4867
1909	4872
1906	4876
1902	4879
1897	4881
1893	4884
1890	4888
1888	4893
1884	4898
1880	4900
1877	4904
1876	4913
1872	4916
1868	4919
1865	4922
1862	4927
1858	4930
1855	4934
1851	4938
1848	4943
1845	4948
1842	4951
1838	4955
1835	4960
1831	4963
1826	4964
1822	4967
1818	4969
1814	4974
1812	4979
1809	4984
1805	4988
1802	4992
1798	4995
1793	4996
1789	4999
1785	5002
1781	5005
1778	5010
1775	5015
1770	5016
1765	5018
1761	5021
1759	5027
1755	5030
1751	5033
1746	5035
1741	5037
1737	5039
1733	5042
1728	5043
1724	5046
1720	5050
1716	5053
1712	5056
1708	5059
1704	5061
1699	5064
1695	5067
1692	5072
1688	5075
1684	5077
1680	5081
1677	5086
1673	5089
1668	5091
1664	5093
1659	5095
1654	5097
1650	5100
1645	5101
1641	5103
1637	5106
1633	5110
1629	5113
1625	5117
1622	5121
1617	5123
1613	5125
1608	5128
1605	5132
1601	5136
1597	5140
1593	5142
1588	5144
1584	5146
1579	5147
1574	5149
1570	5152
1565	5154
1560	5155
1556	5157
1551	5158
1546	5159
1541	5161
1536	5164
1532	5167
1529	5171
1525	5174
1521	5178
1518	5184
1514	5188
1509	5189
1504	5190
1500	5192
1495	5193
1490	5195
1484	5195
1480	5198
1476	5202
1472	5204
1468	5207
1464	5210
1459	5211
1454	5212
1449	5214
1445	5217
1441	5220
1436	5222
1431	5224
1427	5226
1422	5228
1418	5231
1413	5233
1409	5236
1405	5240
1401	5243
1397	5246
1392	5248
1387	5249
1383	5252
1378	5254
1373	5255
1369	5257
1365	5261
1361	5264
1356	5266
1352	5269
1347	5271
1344	5276
1340	5280
1335	5283
1331	5285
1327	5289
1322	5291
1318	5294
1314	5297
1310	5301
1305	5304
1300	5304
1296	5307
1292	5310
1287	5312
1282	5314
1278	5316
1272	5316
1267	5316
1262	5318
1258	5320
1253	5323
1249	5327
1244	5326
1239	5329
1235	5332
1230	5334
1226	5337
1221	5340
1217	5341
1212	5343
1207	5346
1203	5350
1199	5354
1195	5357
1191	5360
1186	5361
1182	5365
1177	5367
1172	5368
1168	5372
1163	5374
1159	5377
1154	5377
1149	5379
1145	5383
1141	5387
1136	5389
1131	5389
1125	5389
1120	5388
1115	5391
1111	5394
1107	5398
1102	5400
1097	5402
1093	5406
1089	5411
1085	5414
1080	5416
1075	5415
1069	5414
1064	5414
1059	5416
1054	5417
1049	5418
1044	5419
1039	5421
1034	5421
1029	5422
1024	5424
1019	5424
1013	5424
1008	5424
1003	5426
998	5427
994	5429
989	5432
984	5434
979	5434
973	5430
968	5432
964	5436
959	5438
954	5440
950	5445
946	5449
942	5452
937	5453
932	5456
927	5457
922	5458
917	5460
912	5461
908	5463
903	5467
900	5473
895	5477
891	5480
887	5484
882	5487
877	5489
872	5490
867	5491
862	5492
857	5494
853	5496
848	5497
842	5498
837	5497
832	5498
827	5501
822	5502
818	5505
813	5507
808	5507
802	5507
798	5509
793	5510
788	5514
784	5517
779	5518
773	5519
768	5518
762	5517
757	5518
752	5518
747	5517
742	5519
737	5522
733	5526
728	5529
724	5532
719	5534
714	5535
708	5534
703	5533
698	5534
693	5536
688	5539
683	5541
678	5539
672	5536
667	5537
662	5538
657	5539
652	5543
648	5546
643	5547
638	5548
632	5548
627	5549
622	5549
617	5550
612	5552
608	5555
603	5558
598	5558
592	5557
587	5556
582	5555
576	5555
571	5556
566	5557
561	5558
556	5560
551	5559
546	5559
540	5558
535	5557
530	5560
525	5562
521	5565
516	5568
511	5569
506	5570
501	5571
496	5572
491	5573
485	5572
480	5574
476	5578
471	5579
465	5579
460	5577
455	5578
450	5580
445	5583
440	5584
435	5583
430	5585
425	5586
420	5586
414	5586
409	5587
405	5590
400	5592
395	5595
390	5596
384	5595
379	5596
374	5596
369	5598
364	5600
359	5602
354	5604
349	5605
344	5606
339	5605
334	5607
329	5607
324	5609
318	5609
313	5610
308	5611
303	5615
298	5615
293	5616
288	5616
283	5617
278	5616
272	5618
267	5618
262	5617
257	5617
252	5619
247	5621
242	5621
236	5620
231	5620
172	5002
168	5006
163	5006
159	5003
154	5000
150	4999
145	4999
141	5000
137	4997
132	4987
127	4983
122	4975
118	4973
113	4973
109	4973
105	4976
101	4979
97	4981
92	4985
88	4991
84	4997
80	4997
76	4997
71	4996
67	4999
63	5002
58	5003
54	5000
67	5668
62	5653
56	5654
51	5656
46	5658
41	5661
36	5662
31	5663
25	5663
20	5664
15	5664
10	5665
5	5667
-0	5672
-6	5672
-11	5674
-16	5677
-21	5680
-27	5681
-32	5682
-37	5682
-42	5684
-47	5685
-53	5685
-58	5684
-63	5682
-68	5679
-74	5676
-79	5676
-84	5676
-89	5675
-95	5673
-100	5672
-105	5672
-110	5673
-115	5676
-121	5679
-126	5683
-131	5688
-137	5692
-142	5694
-147	5695
-153	5696
-158	5701
-163	5702
-168	5703
-174	5703
-179	5704
-184	5705
-190	5705
-195	5704
-200	5705
-205	5705
-211	5707
-216	5710
-222	5713
-227	5713
-232	5712
-237	5713
-243	5713
-248	5713
-253	5714
-259	5715
-264	5715
-269	5713
-274	5709
-280	5709
-285	5711
-290	5710
-295	5709
-301	5709
-306	5708
-311	5707
-317	5710
-322	5710
-327	5707
-332	5706
-338	5707
-343	5704
-348	5705
-353	5705
-358	5702
-364	5701
-369	5700
-374	5699
-379	5699
-384	5693
-389	5692
-395	5692
-400	5693
-405	5691
-410	5690
-415	5688
-421	5686
-426	5686
-431	5684
-436	5684
-441	5683
-447	5684
-452	5683
-457	5686
-463	5687
-468	5686
-473	5684
-479	5684
-484	5685
-489	5683
-494	5683
-500	5683
-505	5683
-510	5685
-516	5685
-521	5686
-526	5685
-531	5683
-536	5680
-541	5675
-546	5672
-551	5672
-557	5673
-562	5674
-568	5674
-573	5675
-578	5674
-583	5673
-589	5673
-594	5673
-599	5672
-604	5670
-609	5669
-614	5666
-619	5665
-625	5665
-630	5662
-635	5660
-639	5656
-644	5653
-649	5649
-654	5646
-659	5645
-664	5642
-669	5640
-674	5639
-679	5639
-685	5639
-690	5639
-695	5639
-700	5638
-706	5637
-710	5633
-715	5631
-720	5629
-725	5628
-731	5628
-736	5626
-740	5621
-745	5617
-750	5616
-755	5614
-760	5614
-765	5614
-771	5615
-776	5615
-781	5614
-786	5612
-791	5611
-796	5609
-802	5608
-807	5607
-812	5605
-817	5605
-822	5606
-828	5607
-833	5607
-839	5607
-843	5603
-846	5592
-851	5588
-856	5587
-861	5588
-867	5588
-872	5587
-877	5585
-882	5583
